#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
#yr	mo	dy	hr	mn	deg	T m/s	m/s	m	sec	sec	deg	T   hPa	degC	degC	degC	mi	ft
2019	1	7	11	0	999	99	99	0.53	14.29	3.88	63	9999	999	23.1	999	99	99
2019	1	7	11	30	999	99	99	0.58	6.25	4.13	43	9999	999	23.1	999	99	99
2019	1	7	12	0	999	99	99	0.55	5.88	3.94	45	9999	999	23	999	99	99
2019	1	7	12	30	999	99	99	0.52	6.25	3.91	28	9999	999	23	999	99	99
2019	1	7	13	0	999	99	99	0.54	5.56	3.91	45	9999	999	22.9	999	99	99
2019	1	7	13	30	999	99	99	0.52	5.56	3.83	36	9999	999	23	999	99	99
2019	1	7	14	0	999	99	99	0.53	7.14	3.81	39	9999	999	22.9	999	99	99
2019	1	7	14	30	999	99	99	0.52	6.25	3.61	32	9999	999	22.9	999	99	99
2019	1	7	15	0	999	99	99	0.53	6.67	3.79	36	9999	999	23	999	99	99
2019	1	7	15	30	999	99	99	0.51	5.88	3.83	29	9999	999	23	999	99	99
2019	1	7	16	0	999	99	99	0.52	6.67	3.83	40	9999	999	23.1	999	99	99
2019	1	7	16	30	999	99	99	0.53	13.33	3.9	64	9999	999	23.1	999	99	99
2019	1	7	17	0	999	99	99	0.54	6.25	3.77	38	9999	999	23.1	999	99	99
2019	1	7	17	30	999	99	99	0.53	6.67	3.82	42	9999	999	23.2	999	99	99
2019	1	7	18	0	999	99	99	0.51	6.25	3.73	38	9999	999	23.2	999	99	99
2019	1	7	18	30	999	99	99	0.53	3.33	3.61	87	9999	999	23.2	999	99	99
2019	1	7	19	0	999	99	99	0.51	6.25	3.88	38	9999	999	23.2	999	99	99
2019	1	7	19	30	999	99	99	0.53	6.25	3.79	40	9999	999	23.3	999	99	99
2019	1	7	20	0	999	99	99	0.54	3.45	3.78	97	9999	999	23.3	999	99	99
2019	1	7	20	30	999	99	99	0.52	3.45	3.93	95	9999	999	23.4	999	99	99
2019	1	7	21	0	999	99	99	0.53	3.23	3.83	107	9999	999	23.5	999	99	99
2019	1	7	21	30	999	99	99	0.53	3.45	3.87	91	9999	999	23.5	999	99	99
2019	1	7	22	0	999	99	99	0.51	3.45	3.78	101	9999	999	23.4	999	99	99
2019	1	7	22	30	999	99	99	0.51	5.88	4.01	36	9999	999	23.6	999	99	99
2019	1	7	23	0	999	99	99	0.51	3.33	3.9	115	9999	999	23.5	999	99	99
2019	1	7	23	30	999	99	99	0.52	7.14	4.07	60	9999	999	23.5	999	99	99
2019	1	8	0	0	999	99	99	0.53	13.33	3.95	71	9999	999	23.5	999	99	99
2019	1	8	0	30	999	99	99	0.53	7.14	3.83	54	9999	999	23.6	999	99	99
2019	1	8	1	0	999	99	99	0.52	13.33	3.86	69	9999	999	23.6	999	99	99
2019	1	8	1	30	999	99	99	0.53	7.69	4.08	54	9999	999	23.5	999	99	99
2019	1	8	2	0	999	99	99	0.52	6.67	3.75	47	9999	999	23.4	999	99	99
2019	1	8	2	30	999	99	99	0.54	7.14	3.84	56	9999	999	23.4	999	99	99
2019	1	8	3	0	999	99	99	0.51	13.33	3.86	71	9999	999	23.4	999	99	99
2019	1	8	3	30	999	99	99	0.54	7.14	3.93	46	9999	999	23.4	999	99	99
2019	1	8	4	0	999	99	99	0.58	6.67	3.96	47	9999	999	23.4	999	99	99
2019	1	8	4	30	999	99	99	0.59	6.67	4.04	53	9999	999	23.4	999	99	99
2019	1	8	5	0	999	99	99	0.58	12.5	4.11	59	9999	999	23.4	999	99	99
2019	1	8	5	30	999	99	99	0.57	7.14	3.98	59	9999	999	23.4	999	99	99
2019	1	8	6	0	999	99	99	0.52	7.14	3.98	59	9999	999	23.3	999	99	99
2019	1	8	6	30	999	99	99	0.56	7.14	4.05	59	9999	999	23.4	999	99	99
2019	1	8	7	0	999	99	99	0.53	7.14	4.08	59	9999	999	23.4	999	99	99
2019	1	8	7	30	999	99	99	0.54	12.5	4.29	69	9999	999	23.4	999	99	99
2019	1	8	8	0	999	99	99	0.52	6.67	4.05	56	9999	999	23.3	999	99	99
2019	1	8	8	30	999	99	99	0.53	3.57	4.07	102	9999	999	23.3	999	99	99
2019	1	8	9	0	999	99	99	0.52	9.88	4.25	53	9999	999	23.3	999	99	99
2019	1	8	9	30	999	99	99	0.53	7.14	4.26	62	9999	999	23.3	999	99	99
2019	1	8	10	0	999	99	99	0.53	13.33	4.29	67	9999	999	23.3	999	99	99
2019	1	8	10	30	999	99	99	0.54	3.85	4.37	94	9999	999	23.4	999	99	99
2019	1	8	11	0	999	99	99	0.52	3.7	4.37	101	9999	999	23.4	999	99	99
2019	1	8	11	30	999	99	99	0.53	4.55	4.36	59	9999	999	23.4	999	99	99
2019	1	8	12	0	999	99	99	0.54	3.85	4.42	101	9999	999	23.3	999	99	99
2019	1	8	12	30	999	99	99	0.49	11.76	4.58	64	9999	999	23.3	999	99	99
2019	1	8	13	0	999	99	99	0.48	12.5	4.53	63	9999	999	23.3	999	99	99
2019	1	8	13	30	999	99	99	0.48	13.33	4.59	66	9999	999	23.3	999	99	99
2019	1	8	14	0	999	99	99	0.49	7.69	4.53	62	9999	999	23.2	999	99	99
2019	1	8	14	30	999	99	99	0.48	7.14	4.22	59	9999	999	23.2	999	99	99
2019	1	8	15	0	999	99	99	0.49	7.14	4.14	63	9999	999	23.3	999	99	99
2019	1	8	15	30	999	99	99	0.5	6.67	4.68	62	9999	999	23.3	999	99	99
2019	1	8	16	0	999	99	99	0.46	6.67	4.46	63	9999	999	23.4	999	99	99
2019	1	8	16	30	999	99	99	0.48	7.14	4.69	63	9999	999	23.5	999	99	99
2019	1	8	17	0	999	99	99	0.47	6.67	4.84	63	9999	999	23.5	999	99	99
2019	1	8	17	30	999	99	99	0.45	11.11	4.4	59	9999	999	23.6	999	99	99
2019	1	8	18	0	999	99	99	0.47	9.09	4.89	50	9999	999	23.6	999	99	99
2019	1	8	18	30	999	99	99	0.47	6.67	4.61	66	9999	999	23.6	999	99	99
2019	1	8	19	0	999	99	99	0.46	10.53	4.63	59	9999	999	23.6	999	99	99
2019	1	8	19	30	999	99	99	0.47	11.11	4.68	47	9999	999	23.6	999	99	99
2019	1	8	20	0	999	99	99	0.47	6.67	4.86	62	9999	999	23.6	999	99	99
2019	1	8	20	30	999	99	99	0.48	11.76	4.9	59	9999	999	23.6	999	99	99
2019	1	8	21	0	999	99	99	0.52	10.53	5.23	50	9999	999	23.6	999	99	99
2019	1	8	21	30	999	99	99	0.46	11.76	5.14	57	9999	999	23.6	999	99	99
2019	1	8	22	0	999	99	99	0.5	11.76	5.29	56	9999	999	23.5	999	99	99
2019	1	8	22	30	999	99	99	0.49	10.53	5.42	40	9999	999	23.5	999	99	99
2019	1	8	23	0	999	99	99	0.46	11.11	5.44	50	9999	999	23.4	999	99	99
2019	1	8	23	30	999	99	99	0.47	11.11	5.58	46	9999	999	23.4	999	99	99
2019	1	9	0	0	999	99	99	0.51	10.53	6.04	39	9999	999	23.4	999	99	99
2019	1	9	0	30	999	99	99	0.51	10.53	6.19	54	9999	999	23.4	999	99	99
2019	1	9	1	0	999	99	99	0.57	10.53	6.51	39	9999	999	23.4	999	99	99
2019	1	9	1	30	999	99	99	0.61	10.53	6.89	38	9999	999	23.4	999	99	99
2019	1	9	2	0	999	99	99	0.62	9.88	7.16	42	9999	999	23.3	999	99	99
2019	1	9	2	30	999	99	99	0.69	9.88	7.54	50	9999	999	23.3	999	99	99
2019	1	9	3	0	999	99	99	0.63	9.88	7.28	45	9999	999	23.3	999	99	99
2019	1	9	3	30	999	99	99	0.67	9.09	7.52	49	9999	999	23.3	999	99	99
2019	1	9	4	0	999	99	99	0.67	9.88	7.64	56	9999	999	23.3	999	99	99
2019	1	9	4	30	999	99	99	0.72	9.09	7.73	52	9999	999	23.3	999	99	99
2019	1	9	5	0	999	99	99	0.78	9.88	7.84	45	9999	999	23.3	999	99	99
2019	1	9	5	30	999	99	99	0.73	9.88	7.08	43	9999	999	23.3	999	99	99
2019	1	9	6	0	999	99	99	0.82	9.09	6.47	49	9999	999	23.3	999	99	99
2019	1	9	6	30	999	99	99	0.77	9.09	5.45	46	9999	999	23.3	999	99	99
2019	1	9	7	0	999	99	99	0.76	9.09	5.09	49	9999	999	23.3	999	99	99
2019	1	9	7	30	999	99	99	0.81	9.88	5	60	9999	999	23.3	999	99	99
2019	1	9	8	0	999	99	99	0.81	9.88	4.75	47	9999	999	23.3	999	99	99
2019	1	9	8	30	999	99	99	0.92	9.09	4.58	39	9999	999	23.3	999	99	99
2019	1	9	9	0	999	99	99	0.95	9.88	4.65	53	9999	999	23.2	999	99	99
2019	1	9	9	30	999	99	99	1.02	9.88	4.9	50	9999	999	23.2	999	99	99
2019	1	9	10	0	999	99	99	0.97	9.88	4.45	53	9999	999	23.2	999	99	99
2019	1	9	10	30	999	99	99	0.95	9.09	4.4	49	9999	999	23.2	999	99	99
2019	1	9	11	0	999	99	99	0.92	9.88	4.37	53	9999	999	23.2	999	99	99
2019	1	9	11	30	999	99	99	0.99	9.88	4.38	57	9999	999	23.2	999	99	99
2019	1	9	12	0	999	99	99	1	4.17	4.27	348	9999	999	23.2	999	99	99
2019	1	9	12	30	999	99	99	1.06	4.35	4.34	350	9999	999	23.2	999	99	99
2019	1	9	13	0	999	99	99	1.1	4.76	4.39	353	9999	999	23.1	999	99	99
2019	1	9	13	30	999	99	99	1.06	4.35	4.24	350	9999	999	23.1	999	99	99
2019	1	9	14	0	999	99	99	0.99	4.55	4.16	347	9999	999	23.1	999	99	99
2019	1	9	14	30	999	99	99	0.98	4.76	4.31	353	9999	999	23.1	999	99	99
2019	1	9	15	0	999	99	99	0.93	4.55	4.28	351	9999	999	23.1	999	99	99
2019	1	9	15	30	999	99	99	1.01	5	4.32	358	9999	999	23.1	999	99	99
2019	1	9	16	0	999	99	99	0.96	4.76	4.32	353	9999	999	23.1	999	99	99
2019	1	9	16	30	999	99	99	0.98	4.76	4.34	357	9999	999	23.1	999	99	99
2019	1	9	17	0	999	99	99	0.98	4.76	4.31	353	9999	999	23.1	999	99	99
2019	1	9	17	30	999	99	99	0.95	4.76	4.45	357	9999	999	23.1	999	99	99
2019	1	9	18	0	999	99	99	0.92	4.76	4.15	355	9999	999	23.1	999	99	99
2019	1	9	18	30	999	99	99	0.93	4.76	4.35	358	9999	999	23.1	999	99	99
2019	1	9	19	0	999	99	99	0.9	4.76	4.17	357	9999	999	23.1	999	99	99
2019	1	9	19	30	999	99	99	0.85	5	4.19	358	9999	999	23.1	999	99	99
2019	1	9	20	0	999	99	99	0.83	4.55	4.1	357	9999	999	23.1	999	99	99
2019	1	9	20	30	999	99	99	0.81	4.55	4.12	360	9999	999	23.1	999	99	99
2019	1	9	21	0	999	99	99	0.83	4.55	4.09	357	9999	999	23.1	999	99	99
2019	1	9	21	30	999	99	99	0.82	4.35	4.17	358	9999	999	23.1	999	99	99
2019	1	9	22	0	999	99	99	0.79	10.53	4.15	64	9999	999	23.1	999	99	99
2019	1	9	22	30	999	99	99	0.78	4.76	4.02	1	9999	999	23.1	999	99	99
2019	1	9	23	0	999	99	99	0.8	10.53	4.12	57	9999	999	23.1	999	99	99
2019	1	9	23	30	999	99	99	0.79	4	3.93	355	9999	999	23.1	999	99	99
2019	1	10	0	0	999	99	99	0.79	10.53	4.12	73	9999	999	23.1	999	99	99
2019	1	10	0	30	999	99	99	0.81	9.88	4.33	53	9999	999	23.1	999	99	99
2019	1	10	1	0	999	99	99	0.78	10.53	4.27	64	9999	999	23	999	99	99
2019	1	10	1	30	999	99	99	0.84	9.88	4.29	77	9999	999	23	999	99	99
2019	1	10	2	0	999	99	99	0.85	11.11	4.22	69	9999	999	23	999	99	99
2019	1	10	2	30	999	99	99	0.88	10.53	4.19	67	9999	999	23	999	99	99
2019	1	10	3	0	999	99	99	0.96	7.69	4.32	32	9999	999	23	999	99	99
2019	1	10	3	30	999	99	99	1.01	7.69	4.24	33	9999	999	23	999	99	99
2019	1	10	4	0	999	99	99	0.98	7.69	4.39	31	9999	999	23	999	99	99
2019	1	10	4	30	999	99	99	1.05	7.69	4.35	25	9999	999	22.9	999	99	99
2019	1	10	5	0	999	99	99	1.14	7.69	4.26	28	9999	999	22.9	999	99	99
2019	1	10	5	30	999	99	99	1.26	4.35	4.39	351	9999	999	22.9	999	99	99
2019	1	10	6	0	999	99	99	1.36	7.69	4.57	26	9999	999	22.9	999	99	99
2019	1	10	6	30	999	99	99	1.51	5	4.63	2	9999	999	22.9	999	99	99
2019	1	10	7	0	999	99	99	1.66	5.56	4.77	1	9999	999	22.9	999	99	99
2019	1	10	7	30	999	99	99	1.69	5.56	4.78	2	9999	999	22.8	999	99	99
2019	1	10	8	0	999	99	99	1.73	5.56	4.95	1	9999	999	22.8	999	99	99
2019	1	10	8	30	999	99	99	1.75	5.88	5.18	360	9999	999	22.8	999	99	99
2019	1	10	9	0	999	99	99	1.64	5.56	4.93	360	9999	999	22.8	999	99	99
2019	1	10	9	30	999	99	99	1.69	4.76	5.02	357	9999	999	22.8	999	99	99
2019	1	10	10	0	999	99	99	1.69	5.88	4.99	1	9999	999	22.7	999	99	99
2019	1	10	10	30	999	99	99	1.61	7.69	5.04	26	9999	999	22.7	999	99	99
2019	1	10	11	0	999	99	99	1.63	8.33	5.09	26	9999	999	22.7	999	99	99
2019	1	10	11	30	999	99	99	1.53	8.33	4.94	25	9999	999	22.7	999	99	99
2019	1	10	12	0	999	99	99	1.46	6.67	4.85	15	9999	999	22.7	999	99	99
2019	1	10	12	30	999	99	99	1.44	6.25	4.85	2	9999	999	22.6	999	99	99
2019	1	10	13	0	999	99	99	1.39	8.33	4.82	29	9999	999	22.6	999	99	99
2019	1	10	13	30	999	99	99	1.35	8.33	4.78	21	9999	999	22.6	999	99	99
2019	1	10	14	0	999	99	99	1.33	8.33	4.67	24	9999	999	22.6	999	99	99
2019	1	10	14	30	999	99	99	1.28	8.33	4.62	25	9999	999	22.6	999	99	99
2019	1	10	15	0	999	99	99	1.27	8.33	4.7	19	9999	999	22.6	999	99	99
2019	1	10	15	30	999	99	99	1.24	8.33	4.78	24	9999	999	22.6	999	99	99
2019	1	10	16	0	999	99	99	1.28	8.33	4.72	18	9999	999	22.6	999	99	99
2019	1	10	16	30	999	99	99	1.27	8.33	4.79	22	9999	999	22.6	999	99	99
2019	1	10	17	0	999	99	99	1.29	7.69	4.73	19	9999	999	22.6	999	99	99
2019	1	10	17	30	999	99	99	1.28	9.09	4.66	31	9999	999	22.6	999	99	99
2019	1	10	18	0	999	99	99	1.26	7.14	4.86	19	9999	999	22.6	999	99	99
2019	1	10	18	30	999	99	99	1.22	8.33	4.7	26	9999	999	22.6	999	99	99
2019	1	10	19	0	999	99	99	1.26	9.09	4.89	22	9999	999	22.5	999	99	99
2019	1	10	19	30	999	99	99	1.21	7.69	4.6	21	9999	999	22.5	999	99	99
2019	1	10	20	0	999	99	99	1.21	9.88	4.63	36	9999	999	22.5	999	99	99
2019	1	10	20	30	999	99	99	1.18	4.76	4.66	4	9999	999	22.4	999	99	99
2019	1	10	21	0	999	99	99	1.2	9.09	4.65	22	9999	999	22.4	999	99	99
2019	1	10	21	30	999	99	99	1.13	8.33	4.37	29	9999	999	22.4	999	99	99
2019	1	10	22	0	999	99	99	1.2	4.55	4.45	5	9999	999	22.4	999	99	99
2019	1	10	22	30	999	99	99	1.2	7.69	4.41	22	9999	999	22.4	999	99	99
2019	1	10	23	0	999	99	99	1.23	4.55	4.46	357	9999	999	22.4	999	99	99
2019	1	10	23	30	999	99	99	1.13	8.33	4.35	26	9999	999	22.4	999	99	99
2019	1	11	0	0	999	99	99	1.12	5.26	4.44	15	9999	999	22.4	999	99	99
2019	1	11	0	30	999	99	99	1.06	5	4.51	5	9999	999	22.4	999	99	99
2019	1	11	1	0	999	99	99	1.04	8.33	4.48	29	9999	999	22.3	999	99	99
2019	1	11	1	30	999	99	99	0.97	7.69	4.38	25	9999	999	22.4	999	99	99
2019	1	11	2	0	999	99	99	1.05	5	4.25	11	9999	999	22.3	999	99	99
2019	1	11	2	30	999	99	99	1.1	8.33	4.21	29	9999	999	22.3	999	99	99
2019	1	11	3	0	999	99	99	1.06	4.35	4.12	2	9999	999	22.3	999	99	99
2019	1	11	3	30	999	99	99	1.05	4.55	4.05	355	9999	999	22.3	999	99	99
2019	1	11	4	0	999	99	99	1.1	4.17	4.24	353	9999	999	22.3	999	99	99
2019	1	11	4	30	999	99	99	1.06	5.26	4.21	7	9999	999	22.3	999	99	99
2019	1	11	5	0	999	99	99	1.09	4.55	4.34	357	9999	999	22.2	999	99	99
2019	1	11	5	30	999	99	99	1.13	4.76	4.43	2	9999	999	22.2	999	99	99
2019	1	11	6	0	999	99	99	1.2	5	4.34	2	9999	999	22.2	999	99	99
2019	1	11	6	30	999	99	99	1.14	4.76	4.23	355	9999	999	22.2	999	99	99
2019	1	11	7	0	999	99	99	1.1	5	4.32	1	9999	999	22.2	999	99	99
2019	1	11	7	30	999	99	99	1.08	5.26	4.24	2	9999	999	22.2	999	99	99
2019	1	11	8	0	999	99	99	1.05	4.76	4.33	4	9999	999	22.2	999	99	99
2019	1	11	8	30	999	99	99	1.1	5	4.3	1	9999	999	22.2	999	99	99
2019	1	11	9	0	999	99	99	1.1	5	4.2	358	9999	999	22.2	999	99	99
2019	1	11	9	30	999	99	99	1.09	4.76	4.31	2	9999	999	22.2	999	99	99
2019	1	11	10	0	999	99	99	1.06	7.69	4.34	33	9999	999	22.1	999	99	99
2019	1	11	10	30	999	99	99	1.1	6.25	4.42	17	9999	999	22.1	999	99	99
2019	1	11	11	0	999	99	99	1.1	6.67	4.33	31	9999	999	22.1	999	99	99
2019	1	11	11	30	999	99	99	1.07	7.69	4.34	45	9999	999	22.1	999	99	99
2019	1	11	12	0	999	99	99	1.07	7.69	4.34	38	9999	999	22.1	999	99	99
2019	1	11	13	0	999	99	99	1.08	7.69	4.28	40	9999	999	22.1	999	99	99
2019	1	11	13	30	999	99	99	1.09	7.69	4.41	47	9999	999	22.1	999	99	99
2019	1	11	14	0	999	99	99	1.07	7.14	4.37	43	9999	999	22.1	999	99	99
2019	1	11	14	30	999	99	99	1.08	7.69	4.55	43	9999	999	22.1	999	99	99
2019	1	11	15	0	999	99	99	1.01	7.69	4.43	42	9999	999	22.1	999	99	99
2019	1	11	15	30	999	99	99	1.03	7.69	4.53	45	9999	999	22.1	999	99	99
2019	1	11	16	0	999	99	99	1.02	8.33	4.62	42	9999	999	22.2	999	99	99
2019	1	11	17	0	999	99	99	0.99	7.69	4.68	42	9999	999	22.2	999	99	99
2019	1	11	17	30	999	99	99	1.09	7.69	5.09	40	9999	999	22.2	999	99	99
2019	1	11	18	0	999	99	99	1.15	7.69	5.16	40	9999	999	22.2	999	99	99
2019	1	11	18	30	999	99	99	1.16	7.69	5.13	39	9999	999	22.2	999	99	99
2019	1	11	19	0	999	99	99	1.25	8.33	5.26	39	9999	999	22.2	999	99	99
2019	1	11	19	30	999	99	99	1.22	9.09	5.17	39	9999	999	22.2	999	99	99
2019	1	11	20	0	999	99	99	1.21	9.88	5.11	39	9999	999	22.3	999	99	99
2019	1	11	20	30	999	99	99	1.17	8.33	5.12	42	9999	999	22.3	999	99	99
2019	1	11	21	0	999	99	99	1.23	9.88	5.23	45	9999	999	22.3	999	99	99
2019	1	11	21	30	999	99	99	1.24	9.09	5.56	40	9999	999	22.3	999	99	99
2019	1	11	22	0	999	99	99	1.32	9.88	5.5	40	9999	999	22.2	999	99	99
2019	1	11	22	30	999	99	99	1.27	11.11	5.27	54	9999	999	22.2	999	99	99
2019	1	11	23	0	999	99	99	1.31	9.88	5.1	45	9999	999	22.2	999	99	99
2019	1	11	23	30	999	99	99	1.32	11.11	5.06	50	9999	999	22.2	999	99	99
2019	1	12	0	0	999	99	99	1.3	10.53	5.17	43	9999	999	22.2	999	99	99
2019	1	12	0	30	999	99	99	1.32	10.53	5.2	53	9999	999	22.2	999	99	99
2019	1	12	1	0	999	99	99	1.32	10.53	5.09	52	9999	999	22.2	999	99	99
2019	1	12	1	30	999	99	99	1.29	10.53	5.08	45	9999	999	22.2	999	99	99
2019	1	12	2	0	999	99	99	1.28	9.09	4.93	39	9999	999	22.2	999	99	99
2019	1	12	2	30	999	99	99	1.28	10.53	5.05	46	9999	999	22.2	999	99	99
2019	1	12	3	0	999	99	99	1.31	10.53	5.16	54	9999	999	22.2	999	99	99
2019	1	12	3	30	999	99	99	1.27	9.09	5.08	49	9999	999	22.1	999	99	99
2019	1	12	4	0	999	99	99	1.31	9.88	5.15	56	9999	999	22.1	999	99	99
2019	1	12	4	30	999	99	99	1.19	10.53	5.3	50	9999	999	22.1	999	99	99
2019	1	12	5	0	999	99	99	1.3	9.88	5.38	45	9999	999	22.1	999	99	99
2019	1	12	5	30	999	99	99	1.28	9.88	5.51	47	9999	999	22.1	999	99	99
2019	1	12	6	0	999	99	99	1.24	9.88	5.37	46	9999	999	22.1	999	99	99
2019	1	12	6	30	999	99	99	1.23	10.53	5.22	45	9999	999	22.1	999	99	99
2019	1	12	7	0	999	99	99	1.26	9.09	5.33	47	9999	999	22.1	999	99	99
2019	1	12	7	30	999	99	99	1.21	10.53	4.99	49	9999	999	22.1	999	99	99
2019	1	12	8	0	999	99	99	1.29	8.33	5.35	49	9999	999	22.1	999	99	99
2019	1	12	8	30	999	99	99	1.21	9.88	5.11	40	9999	999	22.1	999	99	99
2019	1	12	9	0	999	99	99	1.21	10.53	5.23	49	9999	999	22	999	99	99
2019	1	12	9	30	999	99	99	1.18	9.88	5.12	59	9999	999	22	999	99	99
2019	1	12	10	0	999	99	99	1.17	10.53	5.15	46	9999	999	22	999	99	99
2019	1	12	10	30	999	99	99	1.15	10.53	5.09	40	9999	999	22	999	99	99
2019	1	12	11	0	999	99	99	1.23	9.88	5.1	45	9999	999	22	999	99	99
2019	1	12	11	30	999	99	99	1.22	9.09	5.01	50	9999	999	22	999	99	99
2019	1	12	12	0	999	99	99	1.27	10.53	5.05	52	9999	999	22	999	99	99
2019	1	12	12	30	999	99	99	1.18	10.53	4.95	47	9999	999	22	999	99	99
2019	1	12	13	0	999	99	99	1.2	9.88	5.06	39	9999	999	22	999	99	99
2019	1	12	13	30	999	99	99	1.23	9.88	5.04	42	9999	999	22	999	99	99
2019	1	12	14	0	999	99	99	1.26	10.53	4.94	59	9999	999	22	999	99	99
2019	1	12	14	30	999	99	99	1.22	9.88	4.97	49	9999	999	22	999	99	99
2019	1	12	15	0	999	99	99	1.29	10.53	5.03	45	9999	999	22	999	99	99
2019	1	12	15	30	999	99	99	1.24	9.88	5.07	52	9999	999	22	999	99	99
2019	1	12	16	0	999	99	99	1.27	9.88	5.01	45	9999	999	22	999	99	99
2019	1	12	16	30	999	99	99	1.25	4.55	4.79	92	9999	999	22	999	99	99
2019	1	12	17	0	999	99	99	1.27	9.88	5.1	50	9999	999	22	999	99	99
2019	1	12	17	30	999	99	99	1.27	5.88	4.93	47	9999	999	22	999	99	99
2019	1	12	18	0	999	99	99	1.29	9.09	4.94	52	9999	999	22.1	999	99	99
2019	1	12	18	30	999	99	99	1.27	9.88	5.11	50	9999	999	22	999	99	99
2019	1	12	19	0	999	99	99	1.21	10.53	5.01	53	9999	999	22	999	99	99
2019	1	12	19	30	999	99	99	1.18	9.88	4.94	45	9999	999	22.1	999	99	99
2019	1	12	20	0	999	99	99	1.13	10.53	4.96	56	9999	999	22.1	999	99	99
2019	1	12	20	30	999	99	99	1.1	9.09	4.92	49	9999	999	22.1	999	99	99
2019	1	12	21	0	999	99	99	1.14	10.53	5.1	54	9999	999	22.1	999	99	99
2019	1	12	21	30	999	99	99	1.14	9.09	5.07	45	9999	999	22.1	999	99	99
2019	1	12	22	0	999	99	99	1.12	10.53	4.89	52	9999	999	22.1	999	99	99
2019	1	12	22	30	999	99	99	1.17	9.88	4.95	49	9999	999	22	999	99	99
2019	1	12	23	0	999	99	99	1.13	5	4.74	99	9999	999	22	999	99	99
2019	1	12	23	30	999	99	99	1.13	10.53	4.86	45	9999	999	22	999	99	99
2019	1	13	0	0	999	99	99	1.08	5	4.66	101	9999	999	22	999	99	99
2019	1	13	0	30	999	99	99	1.1	9.88	4.84	46	9999	999	22	999	99	99
2019	1	13	1	0	999	99	99	1.07	11.11	4.79	57	9999	999	22	999	99	99
2019	1	13	1	30	999	99	99	1.05	9.88	4.76	50	9999	999	22	999	99	99
2019	1	13	2	0	999	99	99	1.05	9.88	4.73	32	9999	999	22	999	99	99
2019	1	13	2	30	999	99	99	1.01	9.88	4.96	38	9999	999	22	999	99	99
2019	1	13	3	0	999	99	99	1.04	10.53	4.37	52	9999	999	22	999	99	99
2019	1	13	3	30	999	99	99	1.02	11.11	4.66	53	9999	999	22	999	99	99
2019	1	13	4	0	999	99	99	1	10.53	4.81	47	9999	999	22	999	99	99
2019	1	13	4	30	999	99	99	0.96	10.53	5.08	49	9999	999	22	999	99	99
2019	1	13	5	0	999	99	99	0.96	11.11	5.17	52	9999	999	22	999	99	99
2019	1	13	5	30	999	99	99	0.97	6.25	5.35	57	9999	999	22	999	99	99
2019	1	13	6	0	999	99	99	0.97	5.26	5.13	74	9999	999	21.9	999	99	99
2019	1	13	6	30	999	99	99	1.06	11.11	5.32	56	9999	999	21.9	999	99	99
2019	1	13	7	0	999	99	99	1.02	10.53	5.05	57	9999	999	21.9	999	99	99
2019	1	13	7	30	999	99	99	0.93	5.88	4.82	59	9999	999	21.9	999	99	99
2019	1	13	8	0	999	99	99	1.04	10.53	5.08	56	9999	999	21.9	999	99	99
2019	1	13	8	30	999	99	99	1.08	10.53	5.02	54	9999	999	21.9	999	99	99
2019	1	13	9	0	999	99	99	1.06	5.56	4.77	67	9999	999	21.9	999	99	99
2019	1	13	9	30	999	99	99	1.02	5.88	4.83	66	9999	999	21.9	999	99	99
2019	1	13	10	0	999	99	99	1.16	10.53	5	52	9999	999	21.9	999	99	99
2019	1	13	10	30	999	99	99	1.1	4.76	4.89	107	9999	999	21.8	999	99	99
2019	1	13	11	0	999	99	99	1.08	4.55	4.61	105	9999	999	21.8	999	99	99
2019	1	13	11	30	999	99	99	1.18	4.76	4.63	115	9999	999	21.9	999	99	99
2019	1	13	12	0	999	99	99	1.2	4.76	4.64	114	9999	999	21.8	999	99	99
2019	1	13	12	30	999	99	99	1.2	5.26	4.63	102	9999	999	21.8	999	99	99
2019	1	13	13	0	999	99	99	1.18	5	4.61	109	9999	999	21.8	999	99	99
2019	1	13	13	30	999	99	99	1.06	5	4.63	99	9999	999	21.8	999	99	99
2019	1	13	14	0	999	99	99	1.09	5	4.75	99	9999	999	21.8	999	99	99
2019	1	13	14	30	999	99	99	1.11	5.88	4.75	90	9999	999	21.9	999	99	99
2019	1	13	15	0	999	99	99	1.05	5.26	4.66	92	9999	999	21.9	999	99	99
2019	1	13	15	30	999	99	99	0.99	5.26	4.69	94	9999	999	21.9	999	99	99
2019	1	13	16	0	999	99	99	0.99	9.88	5.14	56	9999	999	22	999	99	99
2019	1	13	16	30	999	99	99	0.92	5.26	4.87	97	9999	999	22.1	999	99	99
2019	1	13	17	0	999	99	99	0.82	5.26	4.9	101	9999	999	22.2	999	99	99
2019	1	13	17	30	999	99	99	0.79	5.26	4.91	94	9999	999	22.4	999	99	99
2019	1	13	18	0	999	99	99	0.78	5.26	5.06	91	9999	999	22.7	999	99	99
2019	1	13	18	30	999	99	99	0.74	5.56	4.99	74	9999	999	22.9	999	99	99
2019	1	13	19	0	999	99	99	0.78	5.88	5.28	84	9999	999	22.8	999	99	99
2019	1	13	19	30	999	99	99	0.73	5.88	5.04	90	9999	999	22.9	999	99	99
